"id"	"primary_name"	"location"	"last_status_check_time"	"total.dois"	"current.dois"	"backfile.dois"	"prefixes"	"coverge.references.backfile"	"coverge.references.current"	"combinedPercEst"
1975	"Korean Society of Coloproctology (KAMJE)"	"302-75 Ichon1-Dong Yongsan-Gu Yongsan-Gu Seoul 140-721 South Korea"	"2018-03-26"	703	69	634	10.3393	0.992113590240479	0.95652174949646	0.003969864844595
4664	"Korean Society of Food Science and Technology"	"245 Daehangno Yusong Yusong Daejeon 305-806 South Korea"	"2018-03-26"	728	115	613	10.9721	1	0.704347848892212	0.003964152727275
3961	"The Korean Society of Gastrointestinal Endoscopy"	"13th Fl., Hallasignmavalley, 325 - 2Seongsudong2-ga, Seongdong-gu 325-2 Seongsudong2-ga Seoul 133-827 South Korea"	"2018-03-26"	746	256	490	10.5946	0.948979616165161	0.87890625	0.003941304637953
4024	"Lithuanian Academy of Sciences"	"Gedimino 3 LT-OMO3 Vilnius LT-01103 Lithuania"	"2018-03-26"	2152	342	1810	"10.6001, 10.3952"	0.36022099852562	0.111111111938953	0.003941304613355
3184	"The Korean Electrochemical Society"	"245 Daehangno Yusong Yusong Daejeon 305-806 South Korea"	"2018-03-26"	721	73	648	10.5229	0.990740716457367	0.643835604190826	0.003935592439263
5718	"The Materials Research Society of Japan"	"New Road Oxford Oxford OX2 1BG United Kingdom"	"2018-03-26"	1111	44	1067	10.14723	0.603561401367188	1	0.003929880585802
630	"Japan Petroleum Institute"	"New Road Oxford Oxford OX2 1BG United Kingdom"	"2018-03-26"	3440	58	3382	10.1627	0.186280310153961	0.982758641242981	0.003924168520914
3227	"University of Nebraska Press"	"1111 Lincoln Mall Lincoln NE 68588-0630 United States"	"2018-03-26"	1572	255	1317	10.525	0.521640062332153	0	0.0039241682465
5133	"Asian Pacific Journal of Tropical Medicine Press"	"Editorial Office, Mailbox 100096-033 Yuxin Garden, Xi Sanqi, Haidian District Mailbox 100096-033 Beijing 100096 China"	"2018-03-26"	1640	656	984	10.1298	0.53658539056778	0.239329263567924	0.003912744513023
2998	"The Korean Society of Neurogastroenterology and Motility"	"8-17 World Cup Buk-ro 5ga-gil, Mapo-gu Seoul 121-841 South Korea"	"2018-03-26"	775	169	606	10.5056	0.85478550195694	0.988165676593781	0.003912744469103
4236	"Korean Institute of Industrial Engineers"	"Dongsin Tower, 4th Floor 5, Mullae-dong 6-ga, Mullae-dong 6-ga Mullae-dong 6-ga Seoul 150-096 South Korea"	"2018-03-26"	815	194	621	10.7232	0.971014499664307	0.402061849832535	0.003889896267429
6546	"Korean Library and Information Science Society"	"201 Gajeaong-ro, Yuseong-gu Daejeon 305-754 South Korea"	"2018-03-26"	788	94	694	10.16981	0.842939496040344	1	0.003878472236727
1300	"CFA Institute"	"915 East High St. Charlottesville 22902 United States"	"2018-03-26"	12193	447	11746	10.2469	0.05772177875042	0	0.003872760217971
4721	"International College of Surgeons"	"1516 N. Lake Shore Drive Chicago IL 60610 United States"	"2018-03-26"	874	220	654	10.9738	0.931192636489868	0.313636362552643	0.003872760051314
863	"Japan Society of Physiological Anthropology"	"New Road Oxford Oxford OX2 1BG United Kingdom"	"2018-03-26"	1184	0	1184	10.2114	0.571790516376495	0	0.003867047943527
1721	"Men's Studies Press, LLC"	"2431 Airport Road Oakdale TN 37829 United States"	"2018-03-26"	913	0	913	10.3149	0.74041622877121	0	0.003861336167693
6489	"The Operations Research Society of Japan"	"New Road Oxford Oxford OX2 1BG United Kingdom"	"2018-03-26"	2212	48	2164	10.15807	0.291589647531509	0.9375	0.00386133605568
5968	"KMK Scientific Press"	"c/o Zoological Museum MGU Bolshaya Nikitskaya Str. 6 Moscow 127276 Russian Federation"	"2018-03-26"	719	97	622	10.15298	0.942122161388397	0.927835047245026	0.003861335979757
2942	"Tokyo Geographical Society"	"New Road Oxford Oxford OX2 1BG United Kingdom"	"2018-03-26"	18489	58	18431	10.5026	0.033747490495443	0.913793087005615	0.003855624014986
3312	"Japan Science Support Foundation"	"New Road Oxford Oxford OX2 1BG United Kingdom"	"2018-03-26"	5361	255	5106	10.5363	0.119467295706272	0.235294118523598	0.003827063926805
3078	"The Ecological Society of Korea"	"245 Daehangno Yusong Yusong Daejeon 305-806 South Korea"	"2018-03-26"	707	0	707	10.5141	0.947666168212891	0	0.003827063748742
2988	"Korean Society of Hematology; Korean Society of Blood and Marrow Transplantation"	"302-75 Ichon1-Dong Yongsan-Gu Yongsan-Gu Seoul 140-721 South Korea"	"2018-03-26"	737	82	655	10.5045	0.911450386047363	0.878048777580261	0.003821351837063
9256	"The Society of Japanese Language and Literature, Japanology Korea"	"201 Gajeaong-ro, Yuseong-gu Daejeon 305-754 South Korea"	"2018-03-26"	999	146	853	10.21792	0.66002345085144	0.726027369499207	0.003821351819358
12228	"Korean Neuropsychiatric Association"	"13th Fl., Hallasignmavalley, 325 - 2Seongsudong2-ga, Seongdong-gu 325-2 Seongsudong2-ga Seoul 133-827 South Korea"	"2018-03-26"	683	192	491	10.30773	0.989816725254059	0.9375	0.003804215784371
3928	"Japanese Association of Groundwater Hydrology"	"New Road Oxford Oxford OX2 1BG United Kingdom"	"2018-03-26"	1014	19	995	10.5917	0.656281411647797	0.684210538864136	0.003804215742834
6397	"Global E-Business Association"	"201 Gajeaong-ro, Yuseong-gu Daejeon 305-754 South Korea"	"2018-03-26"	794	26	768	10.15719	0.8671875	0	0.003804215715257
3364	"American Society of International Law"	"2223 Massachusetts Ave. NW Washington DC 20008 United States"	"2018-03-26"	1981	0	1981	10.5305	0.336193829774857	0	0.003804215582646
